"date_time","Dry Bulb Temperature [°C]","Relative Humidity [%]","Wind Speed [m/s]","Wind Direction [Deg]","Global Horizontal Radiation [W/m2]","Direct Normal Radiation [W/m2]","Diffuse Horizontal Radiation [W/m2]","in.county"
2018-07-26 11:00:00,29.4,65.25,0,196.15,813.5,838.5,117.5,"G4500910"
2018-07-26 12:00:00,30,61.14,2.1,81.67,901,829,138.5,"G4500910"
2018-07-26 13:00:00,31.1,59.19,2.6,176.15,902.5,731.5,201,"G4500910"
2018-07-26 14:00:00,31.1,53.66,2.6,111.54,938,850,133.5,"G4500910"
2018-07-26 15:00:00,31.7,51.87,2.1,240,846,792.5,145,"G4500910"
2018-07-26 16:00:00,31.7,48.15,1.5,240,741.5,807.5,118,"G4500910"
2018-07-26 17:00:00,32.2,48.58,0,84.62,582,786,93.5,"G4500910"
2018-07-26 18:00:00,31.1,51.71,2.6,220,384.5,685.5,81,"G4500910"
2018-07-26 19:00:00,28.9,67.17,0,0,184,501,58.5,"G4500910"
2018-07-26 20:00:00,25,81.93,1.5,290,30,141.5,18.5,"G4500910"
2018-07-26 21:00:00,25,78.97,0,0,0,0,0,"G4500910"
2018-07-26 22:00:00,24.4,84.92,2.6,210,0,0,0,"G4500910"
2018-07-26 23:00:00,23.3,90.73,0,45.83,0,0,0,"G4500910"
2018-07-27,22.8,96.42,2.6,210,0,0,0,"G4500910"
2018-07-27 01:00:00,22.8,96.42,1.5,180,0,0,0,"G4500910"
2018-07-27 02:00:00,22.2,100,2.1,210,0,0,0,"G4500910"
2018-07-27 03:00:00,21.75,92.89,0,68.46,0,0,0,"G4500910"
2018-07-27 04:00:00,21.7,100,0,121.54,0,0,0,"G4500910"
2018-07-27 05:00:00,21.7,100,1.5,200,0,0,0,"G4500910"
2018-07-27 06:00:00,21.1,100,2.1,200,2,12,2,"G4500910"
2018-07-27 07:00:00,22.9,100,1.5,225,72,159,43.5,"G4500910"
2018-07-27 08:00:00,24.4,93.6,2.1,210,265,538,83,"G4500910"
2018-07-27 09:00:00,27.2,76.92,1.5,0,476,714.5,98,"G4500910"
2018-07-27 10:00:00,28.9,69.66,0,72.31,662.5,790,113,"G4500910"
2018-07-27 11:00:00,31.1,59.19,1.5,143.33,812,826.5,126.5,"G4500910"
2018-07-27 12:00:00,31.7,49.98,3.1,230,893,795,163.5,"G4500910"
2018-07-27 13:00:00,32.2,45.37,4.6,210,959.5,861,134.5,"G4500910"
2018-07-27 14:00:00,32.2,48.58,4.1,230,941.5,849,138.5,"G4500910"
2018-07-27 15:00:00,32.2,48.58,4.1,280,866,830,134,"G4500910"
2018-07-27 16:00:00,32.2,45.37,2.1,260,737,791.5,127,"G4500910"
2018-07-27 17:00:00,32.2,43.69,3.6,240,567,727.5,116,"G4500910"
2018-07-27 18:00:00,30,48,2.6,280,368,603.5,101,"G4500910"
2018-07-27 19:00:00,27.2,69.34,0,15.83,144.5,242,79.5,"G4500910"
2018-07-27 20:00:00,23.3,81.72,0,0,19.5,33.5,17.5,"G4500910"
2018-07-27 21:00:00,22.8,84.23,0,0,0,0,0,"G4500910"
2018-07-27 22:00:00,22.2,90.66,0,0,0,0,0,"G4500910"
2018-07-27 23:00:00,21.7,93.47,0,0,0,0,0,"G4500910"
2018-07-28,21.1,96.97,0,0,0,0,0,"G4500910"
2018-07-28 01:00:00,22.2,90.66,0,62.31,0,0,0,"G4500910"
2018-07-28 02:00:00,20.6,96.36,3.1,200,0,0,0,"G4500910"
2018-07-28 03:00:00,21.1,93.44,0,0,0,0,0,"G4500910"
2018-07-28 04:00:00,20.6,96.36,1.5,10,0,0,0,"G4500910"
2018-07-28 05:00:00,21.1,93.44,2.1,10,0,0,0,"G4500910"
2018-07-28 06:00:00,21.1,96.97,1.5,30,1.5,5,1.5,"G4500910"
2018-07-28 07:00:00,23.9,84.35,4.6,30,74,159.5,48,"G4500910"
2018-07-28 08:00:00,26.1,73.98,2.6,71.67,258,467,99.5,"G4500910"
2018-07-28 09:00:00,27.8,62.55,2.6,61.67,452.5,606,132.5,"G4500910"
2018-07-28 10:00:00,28.3,58.53,2.1,64.17,636,693,154.5,"G4500910"
2018-07-28 11:00:00,29.4,57,1.5,36,787.5,754.5,163,"G4500910"
2018-07-28 12:00:00,30.6,55.22,2.6,153.64,887,769,182,"G4500910"
2018-07-28 13:00:00,30.6,53.21,0,53.33,859,592.5,291.5,"G4500910"
2018-07-28 14:00:00,31.7,49.98,2.6,30,713,387.5,348,"G4500910"
2018-07-28 15:00:00,32.2,50.42,1.5,10,849,777,165,"G4500910"
2018-07-28 16:00:00,30.6,53.21,3.1,10,684,642.5,189.5,"G4500910"
2018-07-28 17:00:00,32.2,48.58,2.6,300,550.5,670,137.5,"G4500910"
2018-07-28 18:00:00,31.1,49.82,2.6,330,367.5,597,105,"G4500910"
2018-07-28 19:00:00,28.9,60.89,1.5,20,172,403.5,72.5,"G4500910"
2018-07-28 20:00:00,26.1,73.98,0,0,26,89.5,18.5,"G4500910"
2018-07-28 21:00:00,24.4,84.92,0,0,0,0,0,"G4500910"
2018-07-28 22:00:00,24.4,81.86,0,57.5,0,0,0,"G4500910"
2018-07-28 23:00:00,23.9,87.51,0,163.33,0,0,0,"G4500910"
2018-07-29,23.9,87.51,0,82,0,0,0,"G4500910"
2018-07-29 01:00:00,22.8,90.14,2.1,10,0,0,0,"G4500910"
2018-07-29 02:00:00,23.3,81.72,0,242.22,0,0,0,"G4500910"
2018-07-29 03:00:00,21.7,90.06,2.1,20,0,0,0,"G4500910"
2018-07-29 04:00:00,21.7,90.06,1.5,30,0,0,0,"G4500910"
2018-07-29 05:00:00,21.1,90.02,2.1,10,0,0,0,"G4500910"
2018-07-29 06:00:00,21.7,84.11,0,70,1.5,5,1.5,"G4500910"
2018-07-29 07:00:00,22.8,81.15,0,22.5,60.5,102.5,45,"G4500910"
2018-07-29 08:00:00,24.4,81.86,2.1,70,245.5,425.5,102,"G4500910"
2018-07-29 09:00:00,26.1,76.75,2.1,49.09,392.5,389.5,189,"G4500910"
2018-07-29 10:00:00,27.2,76.92,1.5,36.67,574.5,490.5,232,"G4500910"
2018-07-29 11:00:00,27.5,74.26,2.1,54.17,666,412.5,328.5,"G4500910"
2018-07-29 12:00:00,28.6,69.66,2.35,120,644,210,452,"G4500910"
2018-07-29 13:00:00,30,65.38,0,93.64,706,257.5,460,"G4500910"
2018-07-29 14:00:00,31.1,63.28,0,83.08,713,280,449,"G4500910"
2018-07-29 15:00:00,31.7,55.49,0,66,795,631,242,"G4500910"
2018-07-29 16:00:00,31.7,53.49,1.5,88.33,571,356.5,294,"G4500910"
2018-07-29 17:00:00,31.7,55.49,3.1,150,353,209.5,221,"G4500910"
2018-07-29 18:00:00,28.3,72.13,4.6,190,218.5,163,144,"G4500910"
2018-07-29 19:00:00,25.3,78.97,3.6,120,73.5,65.5,59.5,"G4500910"
2018-07-29 20:00:00,24.7,81.86,2.35,155,15.5,33.5,13,"G4500910"
2018-07-29 21:00:00,23.3,90.73,0,61.82,0,0,0,"G4500910"
2018-07-29 22:00:00,23.6,87.51,1.05,200,0,0,0,"G4500910"
2018-07-29 23:00:00,23.9,87.51,0,4.17,0,0,0,"G4500910"
2018-07-30,23.9,87.51,0,8.33,0,0,0,"G4500910"
2018-07-30 01:00:00,23.3,93.54,0,6.15,0,0,0,"G4500910"
2018-07-30 02:00:00,23.02,94.07,0,0,0,0,0,"G4500910"
2018-07-30 03:00:00,22.83,100,0.25,350,0,0,0,"G4500910"
2018-07-30 04:00:00,23.05,94.03,0,0,0,0,0,"G4500910"
2018-07-30 05:00:00,23.05,94.03,0,27.69,0,0,0,"G4500910"
2018-07-30 06:00:00,22.8,100,1.05,210,1.5,3,1.5,"G4500910"
2018-07-30 07:00:00,23.3,100,0,0,44,57.5,36.5,"G4500910"
2018-07-30 08:00:00,24.4,93.6,0,99.09,192,235.5,106.5,"G4500910"
2018-07-30 09:00:00,25.6,84.53,0,75.71,277,158.5,197.5,"G4500910"
2018-07-30 10:00:00,26.1,79.13,1.5,79.29,408,146.5,307.5,"G4500910"
2018-07-30 11:00:00,27.8,71.6,1.5,17.78,386,96.5,307.5,"G4500910"
2018-07-30 12:00:00,27.8,71.6,3.1,280,344.5,37,310.5,"G4500910"
2018-07-30 13:00:00,28.9,67.17,3.6,280,682.5,254.5,439.5,"G4500910"
2018-07-30 14:00:00,30,61.14,3.1,250,862,650.5,250,"G4500910"
2018-07-30 15:00:00,31.1,57.42,2.1,320,829,731.5,186,"G4500910"
2018-07-30 16:00:00,30,61.14,0,108.46,580,358.5,301,"G4500910"
2018-07-30 17:00:00,30.6,60.91,1.5,210,400.5,228.5,260,"G4500910"
2018-07-30 18:00:00,30,67.39,2.1,150.77,269.5,257.5,160,"G4500910"
2018-07-30 19:00:00,28.3,74.35,2.1,128.46,86.5,47.5,74.5,"G4500910"
2018-07-30 20:00:00,26.7,81.65,3.6,130,11.5,4.5,11,"G4500910"
2018-07-30 21:00:00,24.4,81.86,1.5,134.62,0,0,0,"G4500910"
2018-07-30 22:00:00,23.9,90.22,0,68.46,0,0,0,"G4500910"
2018-07-30 23:00:00,24.4,97.04,1.8,158.46,0,0,0,"G4500910"
2018-07-31,24.4,97.04,1.8,145,0,0,0,"G4500910"
2018-07-31 01:00:00,23.9,100,1.8,155,0,0,0,"G4500910"
2018-07-31 02:00:00,24.39,92.29,0.75,49.29,0,0,0,"G4500910"
2018-07-31 03:00:00,23.9,96.45,1.5,160,0,0,0,"G4500910"
2018-07-31 04:00:00,23.9,96.45,2.1,190,0,0,0,"G4500910"
2018-07-31 05:00:00,23.7,100,1,200,0,0,0,"G4500910"
2018-07-31 06:00:00,23.3,100,0,106.15,0.5,1,0.5,"G4500910"
2018-07-31 07:00:00,23.6,96.45,1.8,155,55,65.5,44.5,"G4500910"
2018-07-31 08:00:00,23.9,93.57,3.1,190,109.5,37.5,98.5,"G4500910"
2018-07-31 09:00:00,24.15,90.81,3.1,205,185.5,24.5,172.5,"G4500910"
2018-07-31 10:00:00,26.65,79.28,3.1,200,281.5,39.5,253.5,"G4500910"
2018-07-31 11:00:00,28.3,74.35,2.6,145.71,485.5,169,344.5,"G4500910"
2018-07-31 12:00:00,27.5,76.92,2.85,175,439,89.5,356.5,"G4500910"
2018-07-31 13:00:00,26.5,93.68,3.1,250,136,3,133,"G4500910"
2018-07-31 14:00:00,27.2,77.09,2.6,240,713.5,500,244.5,"G4500910"
2018-07-31 15:00:00,28.9,74.45,3.6,220,662.5,334.5,366.5,"G4500910"
2018-07-31 16:00:00,28.9,74.45,4.1,210,321.5,54,281,"G4500910"
2018-07-31 17:00:00,28.3,74.35,4.1,200,218.5,38,194,"G4500910"
2018-07-31 18:00:00,25,93.62,3.6,190,169,81,131.5,"G4500910"
2018-07-31 19:00:00,23.9,93.57,1.5,180,52,7,50,"G4500910"
2018-07-31 20:00:00,23.9,96.45,2.6,190,9.5,1.5,9.5,"G4500910"
2018-07-31 21:00:00,23.9,100,3.1,200,0,0,0,"G4500910"
2018-07-31 22:00:00,23.95,100,2.6,210,0,0,0,"G4500910"
2018-07-31 23:00:00,22.39,100,4.79,242.86,0,0,0,"G4500910"
